"id_azienda","azienda","partita_iva","email_azienda","telefono_azienda","id_servizio","servizio","descrizione_servizio","id_asset","asset","descrizione_asset","tipo_asset","criticita","stato_asset","ambiente","ubicazione","numero_contratto","scadenza_contratto","sla","uptime_garantito","fornitore","nome_referente_fornitore","cognome_referente_fornitore","email_referente_fornitore","telefono_referente_fornitore","nome_punto_contatto","cognome_punto_contatto","email_punto_contatto","telefono_punto_contatto","ruolo_punto_contatto"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","23","Backup centralizzato","Servizio di backup centralizzato con copie periodiche e procedure di ripristino. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","252","AZ004-SRV-012","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per Adriatica Sanita S.p.A. e collocato in CED principale.","Server","ALTA","ATTIVO","PRODUZIONE","CED principale","CTR-2023-004-05","2026-03-08","24","99.50","EverData Storage S.p.A.","Elena","Leone","elena.leone@everdatastoragespa.it","+39 02 7004009","Martina","Fontana","martina.fontana@adriaticasanitaspa.it","+39 324 1000969","Referente servizio"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","23","Backup centralizzato","Servizio di backup centralizzato con copie periodiche e procedure di ripristino. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","263","AZ004-PC-023","Postazione di lavoro assegnata al personale per le attivita operative quotidiane. Asset censito per Adriatica Sanita S.p.A. e collocato in Sede operativa Nord.","PC","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Nord","CTR-2024-004-12","2025-06-20","4","99.70","Vertex Security Lab S.r.l.","Luca","Moretti","luca.moretti@vertexsecuritylabsrl.it","+39 02 7001688","Davide","Rossi","davide.rossi@adriaticasanitaspa.it","+39 324 1001071","Amministratore di sistema"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","23","Backup centralizzato","Servizio di backup centralizzato con copie periodiche e procedure di ripristino. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","263","AZ004-PC-023","Postazione di lavoro assegnata al personale per le attivita operative quotidiane. Asset censito per Adriatica Sanita S.p.A. e collocato in Sede operativa Nord.","PC","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Nord","CTR-2024-004-12","2025-06-20","4","99.70","Vertex Security Lab S.r.l.","Luca","Moretti","luca.moretti@vertexsecuritylabsrl.it","+39 02 7001688","Francesca","Esposito","francesca.esposito@adriaticasanitaspa.it","+39 324 1001224","Referente servizio"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","23","Backup centralizzato","Servizio di backup centralizzato con copie periodiche e procedure di ripristino. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","274","AZ004-FW-034","Firewall perimetrale o di segmentazione utilizzato per il controllo del traffico di rete. Asset censito per Adriatica Sanita S.p.A. e collocato in Cloud EU-West.","Firewall","ALTA","ATTIVO","PRODUZIONE","Cloud EU-West","CTR-2023-004-07","2025-07-20","4","99.80","SicuraNet Cybersecurity S.r.l.","Elena","Lombardi","elena.lombardi@sicuranetcybersecuritysrl.it","+39 02 7000633","Francesca","Giordano","francesca.giordano@adriaticasanitaspa.it","+39 324 1000952","Amministratore di sistema"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","23","Backup centralizzato","Servizio di backup centralizzato con copie periodiche e procedure di ripristino. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","274","AZ004-FW-034","Firewall perimetrale o di segmentazione utilizzato per il controllo del traffico di rete. Asset censito per Adriatica Sanita S.p.A. e collocato in Cloud EU-West.","Firewall","ALTA","ATTIVO","PRODUZIONE","Cloud EU-West","CTR-2023-004-07","2025-07-20","4","99.80","SicuraNet Cybersecurity S.r.l.","Elena","Lombardi","elena.lombardi@sicuranetcybersecuritysrl.it","+39 02 7000633","Fabio","Greco","fabio.greco@adriaticasanitaspa.it","+39 324 1001173","Responsabile sicurezza"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","23","Backup centralizzato","Servizio di backup centralizzato con copie periodiche e procedure di ripristino. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","285","AZ004-SW-045","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Adriatica Sanita S.p.A. e collocato in CED secondario.","Switch","MEDIA","ATTIVO","PRODUZIONE","CED secondario","CTR-2022-004-02","2025-08-19","4","99.90","Velaris Communication S.r.l.","Paolo","Ferrari","paolo.ferrari@velariscommunicationsrl.it","+39 02 7005908","Valentina","Ferrari","valentina.ferrari@adriaticasanitaspa.it","+39 324 1001139","Amministratore di sistema"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","23","Backup centralizzato","Servizio di backup centralizzato con copie periodiche e procedure di ripristino. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","285","AZ004-SW-045","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Adriatica Sanita S.p.A. e collocato in CED secondario.","Switch","MEDIA","ATTIVO","PRODUZIONE","CED secondario","CTR-2022-004-02","2025-08-19","4","99.90","Velaris Communication S.r.l.","Paolo","Ferrari","paolo.ferrari@velariscommunicationsrl.it","+39 02 7005908","Stefano","Lombardi","stefano.lombardi@adriaticasanitaspa.it","+39 324 1001122","Referente servizio"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","24","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","259","AZ004-APP-019","Applicazione aziendale a supporto di processi operativi o amministrativi. Asset censito per Adriatica Sanita S.p.A. e collocato in Cloud EU-Central.","Applicazione","MEDIA","ATTIVO","TEST","Cloud EU-Central","CTR-2023-004-04","2024-12-31","12","99.99","HyperGrid Datacenter S.p.A.","Paolo","Costa","paolo.costa@hypergriddatacenterspa.it","+39 02 7002532","Valentina","Ricci","valentina.ricci@adriaticasanitaspa.it","+39 324 1001003","Amministratore di sistema"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","24","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","259","AZ004-APP-019","Applicazione aziendale a supporto di processi operativi o amministrativi. Asset censito per Adriatica Sanita S.p.A. e collocato in Cloud EU-Central.","Applicazione","MEDIA","ATTIVO","TEST","Cloud EU-Central","CTR-2023-004-04","2024-12-31","12","99.99","HyperGrid Datacenter S.p.A.","Paolo","Costa","paolo.costa@hypergriddatacenterspa.it","+39 02 7002532","Giorgio","Conti","giorgio.conti@adriaticasanitaspa.it","+39 324 1001020","Responsabile sicurezza"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","24","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","270","AZ004-VM-030","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per Adriatica Sanita S.p.A. e collocato in Sede centrale.","VM","ALTA","ATTIVO","SVILUPPO","Sede centrale","CTR-2024-004-11","2027-04-14","48","99.50","Nimbus Cloud Italia S.p.A.","Matteo","Marino","matteo.marino@nimbusclouditaliaspa.it","+39 02 7000211","Marco","Mancini","marco.mancini@adriaticasanitaspa.it","+39 324 1001190","Amministratore di sistema"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","24","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","270","AZ004-VM-030","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per Adriatica Sanita S.p.A. e collocato in Sede centrale.","VM","ALTA","ATTIVO","SVILUPPO","Sede centrale","CTR-2024-004-11","2027-04-14","48","99.50","Nimbus Cloud Italia S.p.A.","Matteo","Marino","matteo.marino@nimbusclouditaliaspa.it","+39 02 7000211","Martina","Fontana","martina.fontana@adriaticasanitaspa.it","+39 324 1000969","Referente servizio"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","24","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","281","AZ004-CLOUD-041","Servizio cloud gestito utilizzato per funzioni applicative o infrastrutturali. Asset censito per Adriatica Sanita S.p.A. e collocato in Sede operativa Sud.","Servizio Cloud","ALTA","ATTIVO","PRODUZIONE","Sede operativa Sud","CTR-2023-004-06","2024-05-14","48","99.70","Argon Cyber Defense S.r.l.","Giulia","De Luca","giulia.de luca@argoncyberdefensesrl.it","+39 02 7005486","Davide","Rossi","davide.rossi@adriaticasanitaspa.it","+39 324 1001071","Owner"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","24","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","281","AZ004-CLOUD-041","Servizio cloud gestito utilizzato per funzioni applicative o infrastrutturali. Asset censito per Adriatica Sanita S.p.A. e collocato in Sede operativa Sud.","Servizio Cloud","ALTA","ATTIVO","PRODUZIONE","Sede operativa Sud","CTR-2023-004-06","2024-05-14","48","99.70","Argon Cyber Defense S.r.l.","Giulia","De Luca","giulia.de luca@argoncyberdefensesrl.it","+39 02 7005486","Francesca","Esposito","francesca.esposito@adriaticasanitaspa.it","+39 324 1001224","Referente servizio"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","24","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","292","AZ004-SRV-052","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per Adriatica Sanita S.p.A. e collocato in CED principale.","Server","ALTA","ATTIVO","PRODUZIONE","CED principale","CTR-2022-004-01","2024-06-13","48","99.80","Zenith Digital Services S.p.A.","Federica","Conti","federica.conti@zenithdigitalservicesspa.it","+39 02 7004431","Francesca","Giordano","francesca.giordano@adriaticasanitaspa.it","+39 324 1000952","Amministratore di sistema"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","24","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","292","AZ004-SRV-052","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per Adriatica Sanita S.p.A. e collocato in CED principale.","Server","ALTA","ATTIVO","PRODUZIONE","CED principale","CTR-2022-004-01","2024-06-13","48","99.80","Zenith Digital Services S.p.A.","Federica","Conti","federica.conti@zenithdigitalservicesspa.it","+39 02 7004431","Fabio","Greco","fabio.greco@adriaticasanitaspa.it","+39 324 1001173","Responsabile sicurezza"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","25","Monitoraggio infrastruttura","Monitoraggio continuo di server, rete, applicazioni e disponibilita dei servizi. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","266","AZ004-FW-026","Firewall perimetrale o di segmentazione utilizzato per il controllo del traffico di rete. Asset censito per Adriatica Sanita S.p.A. e collocato in Cloud EU-West.","Firewall","ALTA","IN_MANUTENZIONE","PRODUZIONE","Cloud EU-West","CTR-2022-004-03","2023-10-26","8","99.95","CoreLink Infrastructure S.p.A.","Federica","Bianchi","federica.bianchi@corelinkinfrastructurespa.it","+39 02 7001055","Stefano","Lombardi","stefano.lombardi@adriaticasanitaspa.it","+39 324 1001122","Owner"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","25","Monitoraggio infrastruttura","Monitoraggio continuo di server, rete, applicazioni e disponibilita dei servizi. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","266","AZ004-FW-026","Firewall perimetrale o di segmentazione utilizzato per il controllo del traffico di rete. Asset censito per Adriatica Sanita S.p.A. e collocato in Cloud EU-West.","Firewall","ALTA","IN_MANUTENZIONE","PRODUZIONE","Cloud EU-West","CTR-2022-004-03","2023-10-26","8","99.95","CoreLink Infrastructure S.p.A.","Federica","Bianchi","federica.bianchi@corelinkinfrastructurespa.it","+39 02 7001055","Davide","Rossi","davide.rossi@adriaticasanitaspa.it","+39 324 1001071","Referente servizio"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","25","Monitoraggio infrastruttura","Monitoraggio continuo di server, rete, applicazioni e disponibilita dei servizi. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","277","AZ004-SW-037","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Adriatica Sanita S.p.A. e collocato in CED secondario.","Switch","MEDIA","IN_MANUTENZIONE","PRODUZIONE","CED secondario","CTR-2024-004-10","2026-02-06","24","99.99","LineaData Hosting S.r.l.","Luca","Rossi","luca.rossi@lineadatahostingsrl.it","+39 02 7005064","Valentina","Ricci","valentina.ricci@adriaticasanitaspa.it","+39 324 1001003","Amministratore di sistema"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","25","Monitoraggio infrastruttura","Monitoraggio continuo di server, rete, applicazioni e disponibilita dei servizi. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","277","AZ004-SW-037","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Adriatica Sanita S.p.A. e collocato in CED secondario.","Switch","MEDIA","IN_MANUTENZIONE","PRODUZIONE","CED secondario","CTR-2024-004-10","2026-02-06","24","99.99","LineaData Hosting S.r.l.","Luca","Rossi","luca.rossi@lineadatahostingsrl.it","+39 02 7005064","Giorgio","Conti","giorgio.conti@adriaticasanitaspa.it","+39 324 1001020","Responsabile sicurezza"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","25","Monitoraggio infrastruttura","Monitoraggio continuo di server, rete, applicazioni e disponibilita dei servizi. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","288","AZ004-DB-048","Sistema database utilizzato per la persistenza dei dati applicativi e gestionali. Asset censito per Adriatica Sanita S.p.A. e collocato in Sede operativa Centro.","Database","CRITICA","ATTIVO","PRODUZIONE","Sede operativa Centro","CTR-2023-004-05","2026-03-08","24","99.50","EverData Storage S.p.A.","Elena","Leone","elena.leone@everdatastoragespa.it","+39 02 7004009","Marco","Mancini","marco.mancini@adriaticasanitaspa.it","+39 324 1001190","Amministratore di sistema"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","25","Monitoraggio infrastruttura","Monitoraggio continuo di server, rete, applicazioni e disponibilita dei servizi. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","288","AZ004-DB-048","Sistema database utilizzato per la persistenza dei dati applicativi e gestionali. Asset censito per Adriatica Sanita S.p.A. e collocato in Sede operativa Centro.","Database","CRITICA","ATTIVO","PRODUZIONE","Sede operativa Centro","CTR-2023-004-05","2026-03-08","24","99.50","EverData Storage S.p.A.","Elena","Leone","elena.leone@everdatastoragespa.it","+39 02 7004009","Martina","Fontana","martina.fontana@adriaticasanitaspa.it","+39 324 1000969","Referente servizio"
"4","Adriatica Sanita S.p.A.","10000031676","info@adriaticasanitaspa.it","+39 06 1000548","25","Monitoraggio infrastruttura","Monitoraggio continuo di server, rete, applicazioni e disponibilita dei servizi. Il servizio supporta i processi operativi di Adriatica Sanita S.p.A..","299","AZ004-APP-059","Applicazione aziendale a supporto di processi operativi o amministrativi. Asset censito per Adriatica Sanita S.p.A. e collocato in Cloud EU-Central.","Applicazione","MEDIA","ATTIVO","TEST","Cloud EU-Central","CTR-2024-004-12","2025-06-20","4","99.70","Vertex Security Lab S.r.l.","Luca","Moretti","luca.moretti@vertexsecuritylabsrl.it","+39 02 7001688","Davide","Rossi","davide.rossi@adriaticasanitaspa.it","+39 324 1001071","Amministratore di sistema"
